MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
0.0117882780108419;0.010768816588702641;0.010916816328677158;0.004312190203876115;-0.0032400181506725668;-0.00307436525002079;-0.0035245321634809865;0.004047283072900014
0.011435097606259065;0.006217585902358923;0.004947557872545037;0.004090822926058214;-0.0030510628540916488;-0.005915733792118344;-0.0013335370848810094;0.0034005263092714223
0.005959577108514696;-0.0012760062734160226;0.00047213268526156337;0.0048602375817759;0.0007200752436777361;-0.0044655311003676266;0.006209596134239869;-0.005022366433574325
0.003345487599721832;-0.006293611920295277;-0.0025811216134626366;0.0035879903640474243;0.004241221432201177;-0.0012507507506085084;0.005019423640967811;-0.0068804474438093136
0.001854927413543412;-0.008535686890413903;-0.005329364106161402;-0.0004194304530062434;0.003405448787069965;0.0007300541718798813;-0.006107190976365783;0.0016975918352533327
-0.005762891198247252;-0.01129663913616724;-0.006756339566152311;-0.0011002946341926024;7.605866640142305e-05;0.0022159890565546414;-0.011283481102714031;0.007096064122539372
-0.016318026215423782;-0.015209430408140464;-0.005892402436251433;0.00489146957663068;-0.000684634658432472;0.0048718415511597515;-0.0027433235896552216;0.0013554665199501628
-0.019420933932336206;-0.016144464174310733;-0.00362962327437187;0.010366421908494291;0.0010352073871555025;0.006527082875239557;0.004714320183993288;-0.00478615272297008
-0.014104195530527927;-0.010637998968886559;-0.0005779070462529459;0.006907724871328665;0.00029604362894959137;0.003353840031917377;-0.003404475196082295;-0.0014566507281708494
-0.008398963462607595;-0.0017257396813235993;0.0034419991144668677;-0.0020449139264221467;-0.003683025549369324;-0.0029430790072630135;-0.01718552834635343;0.004251125896243208
-0.006021782218955023;0.004079186998397796;0.00711295007076802;-0.006122704603853167;-0.005606875077977106;-0.0056759917810897875;-0.01774562544170776;0.003384209046595223
-0.0054162200901666496;0.004467724893417987;0.008291286882795679;-0.0038024153702244136;-0.003030860387934861;-0.0031231760133594013;-0.006092081703760555;0.0003350730095915986
-0.006518309166480945;0.003044791884649358;0.006860842597026013;-0.0032159525320521057;-0.0006525348501787164;-0.0012951176124492323;0.0022251822997496015;0.0006075720623463847
-0.008505882643468394;0.004866705370850931;0.004709769693078179;-0.006774976163256298;-0.0018017009270066928;-0.003338983201480029;0.0028068547188578375;-0.00024048423580590292
-0.006689793115074166;0.010603885234895834;0.003870348807984603;-0.005737039321704749;-0.0018215719399959326;-0.003924434810220875;0.002903988389756505;-0.0034618245419872078
0.0008398607193094536;0.014294788044884028;0.005188542708143869;0.004509771397071776;0.0035939742375462073;0.000723314144779788;0.0032941672964162468;-0.0008796448177664945
0.008349954497068672;0.010874181536772259;0.007120980345453333;0.013517114456409799;0.009460811479258063;0.005322282337649204;0.0001429829422909132;0.006577956829374396
